siteid,year,air,water
S1095,1997,13.88397435897438,13.857231492262644
S1095,1998,13.930769230769254,13.87575370592951
S1095,1999,13.955128205128227,13.972480734800705
S1095,2000,14.065384615384636,14.143770423302309
S1095,2001,14.030769230769252,14.070175914275364
S1095,2002,13.97500000000002,13.936538265912985
S1095,2003,13.985897435897458,14.011129486866508
S1095,2004,13.875641025641048,13.985506752209808
S1095,2005,13.925641025641047,14.005833677812078
S1095,2006,13.908974358974382,14.046257396980591
S1095,2007,13.890384615384637,13.962771533784435
S1095,2008,13.955769230769253,NA
S1095,2009,13.956410256410278,NA
S1095,2010,13.955769230769253,NA
S1095,2011,13.981410256410278,NA
S1095,2012,14.034615384615408,NA
S1095,2013,14.017441239316264,NA
S1095,2014,14.083674242424266,NA
S1095,2015,14.167592592592616,NA
S1095,2016,14.220238095238118,NA
S1100,1983,NA,8.407520548502626
S1100,1984,NA,8.488929122533577
S1100,1985,NA,8.506319447052807
S1100,1986,NA,8.55635908077927
S1100,1987,7.118589743589767,8.528843962840568
S1100,1988,7.230128205128229,8.557919585399162
S1100,1989,7.2519230769231,8.580046590169294
S1100,1990,7.130128205128228,8.566856149526766
S1100,1991,7.124358974358998,8.548877774752127
S1100,1992,7.258974358974383,8.607271986741308
S1100,1993,7.394230769230793,8.627389135116209
S1100,1994,7.649358974358998,8.738448079427107
S1100,1995,7.641666666666691,8.761540300418192
S1100,1996,7.605769230769255,8.719543613531673
S1100,1997,7.514102564102588,8.679075348682915
S1100,1998,7.523076923076947,8.631407282902668
S1100,1999,7.500641025641049,8.630212011092771
S1100,2000,7.598717948717972,8.697339141063225
S1100,2001,7.651923076923101,8.64732826428538
S1100,2002,7.744230769230793,8.660057419997019
S1100,2003,7.890384615384639,8.705700761843973
S1100,2004,7.774358974358998,8.685756603469219
S1100,2005,7.861538461538486,8.68725360523573
S1100,2006,7.808974358974383,8.660410111038797
S1100,2007,7.733333333333357,8.673885599772158
S1100,2008,7.874358974358999,NA
S1100,2009,7.898717948717974,NA
S1100,2010,7.970512820512845,NA
S1100,2011,8.023076923076948,NA
S1100,2012,8.13012820512823,NA
S1100,2013,8.174492521367547,NA
S1100,2014,8.12738636363639,NA
S1100,2015,8.387557870370395,NA
S1100,2016,8.557142857142882,NA
S1111,1983,NA,8.407520548502626
S1111,1984,NA,8.488929122533577
S1111,1985,NA,8.506319447052807
S1111,1986,NA,8.55635908077927
S1111,1987,7.0474358974359195,8.528843962840568
S1111,1988,7.157051282051304,8.557919585399162
S1111,1989,7.176282051282073,8.580046590169294
S1111,1990,7.055769230769253,8.566856149526766
S1111,1991,7.049358974358997,8.548877774752127
S1111,1992,7.1852564102564305,8.607271986741308
S1111,1993,7.319871794871816,8.627389135116209
S1111,1994,7.573076923076943,8.738448079427107
S1111,1995,7.564743589743609,8.761540300418192
S1111,1996,7.527564102564123,8.719543613531673
S1111,1997,7.436538461538482,8.679075348682915
S1111,1998,7.442307692307712,8.631407282902668
S1111,1999,7.419230769230789,8.630212011092771
S1111,2000,7.516666666666686,8.697339141063225
S1111,2001,7.571153846153865,8.64732826428538
S1111,2002,7.664102564102584,8.660057419997019
S1111,2003,7.808333333333353,8.705700761843973
S1111,2004,7.69423076923079,8.685756603469219
S1111,2005,7.780769230769252,8.68725360523573
S1111,2006,7.728846153846176,8.660410111038797
S1111,2007,7.652564102564125,8.673885599772158
S1111,2008,7.794230769230793,NA
S1111,2009,7.819230769230792,NA
S1111,2010,7.890384615384638,NA
S1111,2011,7.945512820512844,NA
S1111,2012,8.053846153846179,NA
S1111,2013,8.09882478632481,NA
S1111,2014,8.053598484848507,NA
S1111,2015,8.312094907407431,NA
S1111,2016,8.48214285714288,NA
S1112,1983,NA,NA
S1112,1984,NA,NA
S1112,1985,NA,NA
S1112,1986,NA,NA
S1112,1987,7.691025641025664,NA
S1112,1988,7.795512820512845,NA
S1112,1989,7.817948717948742,NA
S1112,1990,7.689743589743613,NA
S1112,1991,7.691025641025664,NA
S1112,1992,7.825641025641048,NA
S1112,1993,7.960897435897459,NA
S1112,1994,8.211538461538485,NA
S1112,1995,8.198717948717972,NA
S1112,1996,8.163461538461563,NA
S1112,1997,8.07115384615387,NA
S1112,1998,8.085256410256434,NA
S1112,1999,8.067307692307716,NA
S1112,2000,8.168589743589768,NA
S1112,2001,8.223717948717974,NA
S1112,2002,8.312179487179513,NA
S1112,2003,8.458974358974384,NA
S1112,2004,8.336538461538487,NA
S1112,2005,8.417307692307718,NA
S1112,2006,8.36538461538464,NA
S1112,2007,8.294871794871819,NA
S1112,2008,8.433974358974384,NA
S1112,2009,8.455769230769254,NA
S1112,2010,8.522435897435921,NA
S1112,2011,8.56538461538464,NA
S1112,2012,8.662179487179511,NA
S1112,2013,8.698076923076947,NA
S1112,2014,8.64598484848487,NA
S1112,2015,8.904861111111135,NA
S1112,2016,9.071428571428594,NA
S11151,1983,NA,10.454285606971176
S11151,1984,NA,10.52122004582334
S11151,1985,NA,10.500583316118313
S11151,1986,NA,10.609446559808216
S11151,1987,7.860256410256433,10.273870184482696
S11151,1988,7.837179487179509,10.288518621982696
S11151,1989,7.922435897435919,10.354100506122318
S11151,1990,7.794871794871816,10.238491899539286
S11151,1991,7.775000000000021,10.183288339468172
S11151,1992,8.003846153846176,10.089864447178009
S11151,1993,8.080769230769253,9.950401462652769
S11151,1994,7.933974358974381,9.7466741317358
S11151,1995,7.98846153846156,9.615226902105892
S11151,1996,8.133333333333356,9.602513396434318
S11151,1997,8.08397435897438,9.599019329364506
S11151,1998,8.09871794871797,9.5744382026868209
S11151,1999,8.20000000000002,9.719361877441427
S11151,2000,8.401923076923099,9.92942590958035
S11151,2001,8.480128205128228,9.904160093649862
S11151,2002,8.420512820512844,9.724221410506834
S11151,2003,8.529487179487203,9.80326350285459
S11151,2004,8.639102564102588,10.0128273124369
S11151,2005,8.542948717948741,10.107582658709925
S11151,2006,8.670512820512844,10.354054422731776
S11151,2007,8.62243589743592,10.304426356724353
S11151,2008,8.441666666666691,NA
S11151,2009,8.478205128205152,NA
S11151,2010,8.64038461538464,NA
S11151,2011,8.70512820512823,NA
S11151,2012,8.625000000000025,NA
S11151,2013,8.454887820512845,NA
S11151,2014,8.573143939393965,NA
S11151,2015,8.564641203703728,NA
S11151,2016,8.245238095238118,NA
S1117,1983,NA,NA
S1117,1984,NA,NA
S1117,1985,NA,NA
S1117,1986,NA,NA
S1117,1987,7.625000000000023,NA
S1117,1988,7.73269230769233,NA
S1117,1989,7.752564102564125,NA
S1117,1990,7.6262820512820735,NA
S1117,1991,7.62243589743592,NA
S1117,1992,7.758333333333355,NA
S1117,1993,7.8942307692307905,NA
S1117,1994,8.149358974358996,NA
S1117,1995,8.136538461538484,NA
S1117,1996,8.099358974358998,NA
S1117,1997,8.006410256410279,NA
S1117,1998,8.017307692307716,NA
S1117,1999,7.995512820512844,NA
S1117,2000,8.094230769230792,NA
S1117,2001,8.146153846153869,NA
S1117,2002,8.241025641025665,NA
S1117,2003,8.387820512820538,NA
S1117,2004,8.267307692307716,NA
S1117,2005,8.351282051282077,NA
S1117,2006,8.298076923076948,NA
S1117,2007,8.225000000000025,NA
S1117,2008,8.36538461538464,NA
S1117,2009,8.387820512820538,NA
S1117,2010,8.46089743589746,NA
S1117,2011,8.50641025641028,NA
S1117,2012,8.606410256410282,NA
S1117,2013,8.64714209401712,NA
S1117,2014,8.59481060606063,NA
S1117,2015,8.85578703703706,NA
S1117,2016,9.022619047619072,NA
S1121,1983,NA,8.61937709710539
S1121,1984,NA,8.70289255777997
S1121,1985,NA,8.715638146033676
S1121,1986,NA,8.77900554950423
S1121,1987,7.4326923076923315,8.752962317833557
S1121,1988,7.541025641025665,8.794748120430212
S1121,1989,7.5628205128205375,8.811435953776064
S1121,1990,7.439102564102589,8.786384543394453
S1121,1991,7.433974358974384,8.777812429574842
S1121,1992,7.567948717948743,8.836250852927206
S1121,1993,7.701923076923101,8.851176687387342
S1121,1994,7.958333333333359,8.971355692545595
S1121,1995,7.948076923076948,8.977057784642952
S1121,1996,7.9102564102564354,8.943356205866909
S1121,1997,7.816025641025667,8.900845023913284
S1121,1998,7.825641025641051,8.880217097355793
S1121,1999,7.803205128205153,8.870392784705551
S1121,2000,7.901923076923101,8.952711017315227
S1121,2001,7.9557692307692545,8.91048036232975
S1121,2002,8.048717948717972,8.929038766714266
S1121,2003,8.19294871794874,8.98266558524892
S1121,2004,8.07371794871797,8.967540220929031
S1121,2005,8.160256410256432,8.98624497615932
S1121,2006,8.108974358974379,8.987169661345327
S1121,2007,8.03397435897438,9.003113592238677
S1121,2008,8.173076923076943,NA
S1121,2009,8.19551282051284,NA
S1121,2010,8.269230769230788,NA
S1121,2011,8.319230769230789,NA
S1121,2012,8.423717948717968,NA
S1121,2013,8.466159188034208,NA
S1121,2014,8.41666666666669,NA
S1121,2015,8.677777777777798,NA
S1121,2016,8.846428571428595,NA
S11264,1983,NA,11.25337071572583
S11264,1984,NA,11.269445800781272
S11264,1985,NA,11.335879418157784
S11264,1986,NA,11.413185956401232
S11264,1987,7.836538461538482,11.30156683152724
S11264,1988,7.811538461538483,11.301958637852843
S11264,1989,7.895512820512841,11.405558333858387
S11264,1990,7.766666666666688,11.318923851751537
S11264,1991,7.74423076923079,11.29823431199599
S11264,1992,7.973076923076944,11.393239864226333
S11264,1993,8.048076923076945,11.488623637537826
S11264,1994,7.901282051282073,11.360672544821735
S11264,1995,7.957051282051304,11.309815392127426
S11264,1996,8.102564102564125,11.31152750651044
S11264,1997,8.050641025641047,11.276614810258938
S11264,1998,8.066025641025663,11.299073595878427
S11264,1999,8.16794871794874,11.443102870843372
S11264,2000,8.369871794871818,11.654785508375925
S11264,2001,8.448076923076945,11.761872081267551
S11264,2002,8.389743589743611,11.712169119027967
S11264,2003,8.501282051282073,11.771499790289486
S11264,2004,8.61217948717951,11.923823529430964
S11264,2005,8.517948717948741,11.887604684540742
S11264,2006,8.646794871794896,11.975743636378558
S11264,2007,8.59615384615387,12.134612383161295
S11264,2008,8.415384615384639,NA
S11264,2009,8.4519230769231,NA
S11264,2010,8.614743589743615,NA
S11264,2011,8.678846153846179,NA
S11264,2012,8.598076923076949,NA
S11264,2013,8.429273504273528,NA
S11264,2014,8.54731060606063,NA
S11264,2015,8.537615740740765,NA
S11264,2016,8.219047619047643,NA
S11286,1983,NA,11.466472097543592
S11286,1984,NA,11.567300806290088
S11286,1985,NA,11.60199890136721
S11286,1986,NA,11.635176986303108
S11286,1987,9.829487179487202,11.661101864545795
S11286,1988,9.925000000000024,11.772614660018553
S11286,1989,9.97115384615387,11.86186233911761
S11286,1990,9.909615384615408,11.850613872821537
S11286,1991,9.991025641025663,11.896445993276766
S11286,1992,10.112179487179512,11.9752633119241
S11286,1993,10.266025641025664,12.113910929362
S11286,1994,10.372435897435922,12.176446141952146
S11286,1995,10.40641025641028,12.191371976412285
S11286,1996,10.420512820512846,12.181982734875824
S11286,1997,10.417307692307716,12.193335273938324
S11286,1998,10.517307692307718,12.244428546612102
S11286,1999,10.567307692307718,12.307492730556412
S11286,2000,10.673717948717975,12.374442232572138
S11286,2001,10.698076923076949,12.377995965419696
S11286,2002,10.685256410256436,12.281475321451843
S11286,2003,10.778205128205157,12.345827894944431
S11286,2004,10.667948717948745,12.279780503623527
S11286,2005,10.718589743589767,12.24983604893542
S11286,2006,10.654487179487203,12.283321370018877
S11286,2007,10.59038461538464,12.164372834705194
S11286,2008,10.682692307692331,NA
S11286,2009,10.6769230769231,NA
S11286,2010,10.680769230769254,NA
S11286,2011,10.698717948717972,NA
S11286,2012,10.73717948717951,NA
S11286,2013,10.708947649572671,NA
S11286,2014,10.722878787878807,NA
S11286,2015,10.845601851851876,NA
S11286,2016,10.91904761904764,NA
S1129,1983,NA,8.61937709710539
S1129,1984,NA,8.70289255777997
S1129,1985,NA,8.715638146033676
S1129,1986,NA,8.77900554950423
S1129,1987,7.259615384615405,8.752962317833557
S1129,1988,7.367948717948737,8.794748120430212
S1129,1989,7.389102564102584,8.811435953776064
S1129,1990,7.265384615384636,8.786384543394453
S1129,1991,7.260256410256432,8.777812429574842
S1129,1992,7.395512820512842,8.836250852927206
S1129,1993,7.529487179487201,8.851176687387342
S1129,1994,7.783333333333355,8.971355692545595
S1129,1995,7.775000000000023,8.977057784642952
S1129,1996,7.736538461538484,8.943356205866909
S1129,1997,7.643589743589764,8.900845023913284
S1129,1998,7.651923076923099,8.880217097355793
S1129,1999,7.629487179487202,8.870392784705551
S1129,2000,7.726282051282074,8.952711017315227
S1129,2001,7.778846153846178,8.91048036232975
S1129,2002,7.872435897435921,8.929038766714266
S1129,2003,8.018589743589768,8.98266558524892
S1129,2004,7.900641025641049,8.967540220929031
S1129,2005,7.988461538461563,8.98624497615932
S1129,2006,7.935897435897459,8.987169661345327
S1129,2007,7.861538461538485,9.003113592238677
S1129,2008,8.004487179487201,NA
S1129,2009,8.02820512820515,NA
S1129,2010,8.101282051282075,NA
S1129,2011,8.151282051282074,NA
S1129,2012,8.257051282051306,NA
S1129,2013,8.302510683760705,NA
S1129,2014,8.254356060606082,NA
S1129,2015,8.513541666666686,NA
S1129,2016,8.683333333333353,NA
S1133,1983,NA,12.324532494178207
S1133,1984,NA,12.464038516313623
S1133,1985,NA,12.55804595947268
S1133,1986,NA,12.60642531957384
S1133,1987,10.523717948717971,12.6724064753606
S1133,1988,10.617307692307715,12.76372269850513
S1133,1989,10.653205128205151,12.762669842059818
S1133,1990,10.60512820512823,12.773278612968271
S1133,1991,10.685256410256434,12.850138894105593
S1133,1992,10.803205128205152,12.920083813789589
S1133,1993,10.957692307692332,13.024865331405271
S1133,1994,11.091025641025665,13.078286351913084
S1133,1995,11.10961538461541,13.088194001026665
S1133,1996,11.116025641025663,13.089868164062525
S1133,1997,11.137820512820536,13.102835396008636
S1133,1998,11.218589743589767,13.134130976750324
S1133,1999,11.260256410256432,13.18627593211641
S1133,2000,11.350641025641048,13.245676246056211
S1133,2001,11.330128205128227,13.186570152869614
S1133,2002,11.29166666666669,13.13192569047979
S1133,2003,11.37820512820515,13.20427191318612
S1133,2004,11.295512820512844,13.161649607796978
S1133,2005,11.384615384615408,13.15891396493625
S1133,2006,11.3269230769231,13.20150914722021
S1133,2007,11.275641025641049,13.075637526739234
S1133,2008,11.339102564102587,NA
S1133,2009,11.359615384615408,NA
S1133,2010,11.324358974358995,NA
S1133,2011,11.370512820512843,NA
S1133,2012,11.438461538461562,NA
S1133,2013,11.477457264957287,NA
S1133,2014,11.537992424242448,NA
S1133,2015,11.66348379629632,NA
S1133,2016,11.73214285714288,NA
S11383,1983,NA,11.25337071572583
S11383,1984,NA,11.269445800781272
S11383,1985,NA,11.335879418157784
S11383,1986,NA,11.413185956401232
S11383,1987,7.836538461538483,11.30156683152724
S11383,1988,7.812179487179509,11.301958637852843
S11383,1989,7.897435897435918,11.405558333858387
S11383,1990,7.769871794871817,11.318923851751537
S11383,1991,7.748717948717969,11.29823431199599
S11383,1992,7.976282051282073,11.393239864226333
S11383,1993,8.050641025641047,11.488623637537826
S11383,1994,7.904487179487201,11.360672544821735
S11383,1995,7.960256410256432,11.309815392127426
S11383,1996,8.105128205128226,11.31152750651044
S11383,1997,8.053846153846177,11.276614810258938
S11383,1998,8.068589743589765,11.299073595878427
S11383,1999,8.171153846153867,11.443102870843372
S11383,2000,8.37243589743592,11.654785508375925
S11383,2001,8.450000000000022,11.761872081267551
S11383,2002,8.390384615384638,11.712169119027967
S11383,2003,8.500641025641048,11.771499790289486
S11383,2004,8.609615384615408,11.923823529430964
S11383,2005,8.516025641025665,11.887604684540742
S11383,2006,8.64615384615387,11.975743636378558
S11383,2007,8.595512820512845,12.134612383161295
S11383,2008,8.415384615384639,NA
S11383,2009,8.451923076923102,NA
S11383,2010,8.614743589743615,NA
S11383,2011,8.678846153846179,NA
S11383,2012,8.598076923076949,NA
S11383,2013,8.429941239316264,NA
S11383,2014,8.548901515151542,NA
S11383,2015,8.540567129629654,NA
S11383,2016,8.221428571428596,NA
S1157,1983,NA,11.720803637382334
S1157,1984,NA,11.792637908153068
S1157,1985,NA,11.85389333871697
S1157,1986,NA,11.942467283591268
S1157,1987,10.194871794871815,11.9783882336739
S1157,1988,10.273717948717971,12.006437017978788
S1157,1989,10.31538461538464,11.983942628518152
S1157,1990,10.269230769230791,12.001822016789388
S1157,1991,10.343589743589767,12.068972621819936
S1157,1992,10.447435897435922,12.115909243852688
S1157,1993,10.60064102564105,12.19032890124201
S1157,1994,10.716025641025665,12.209995132837562
S1157,1995,10.737179487179512,12.199562424879831
S1157,1996,10.728846153846176,12.188504497821537
S1157,1997,10.736538461538483,12.191628245818332
S1157,1998,10.80641025641028,12.213969851762844
S1157,1999,10.841666666666692,12.230581586788883
S1157,2000,10.925000000000026,12.297708521133837
S1157,2001,10.898717948717977,12.28435512444914
S1157,2002,10.850641025641051,12.27820270244894
S1157,2003,10.911538461538488,12.319811855218372
S1157,2004,10.817307692307718,12.249999357696296
S1157,2005,10.888461538461565,12.245621686993246
S1157,2006,10.828205128205154,12.312018560480212
S1157,2007,10.78012820512823,12.276157270159064
S1157,2008,10.84038461538464,NA
S1157,2009,10.853205128205154,NA
S1157,2010,10.817948717948743,NA
S1157,2011,10.864743589743616,NA
S1157,2012,10.916666666666693,NA
S1157,2013,10.936458333333356,NA
S1157,2014,10.998901515151536,NA
S1157,2015,11.128356481481504,NA
S1157,2016,11.18214285714288,NA
S1159,1983,NA,11.731885235126224
