BioRealm;HydroBasin;Country;SiteID_Orig;SiteID_Dest;TotLong_Meters
Palearctic;2080033320;SWE;S3340;S5747;384816.7881
Palearctic;2080033320;SWE;S3340;S5795;393018.6718
Palearctic;2080033320;SWE;S3340;S5804;394963.4298
Palearctic;2080033320;SWE;S3340;S5848;404595.9143
Palearctic;2080033320;SWE;S3432;S3432;0
Palearctic;2080033320;SWE;S3432;S3294;23534.842
Palearctic;2080033320;SWE;S3432;S3299;27076.58967
Palearctic;2080033320;SWE;S3432;S3340;27103.53194
Palearctic;2080033320;SWE;S3432;S4268;178565.972
Palearctic;2080033320;SWE;S3432;S4155;186720.9159
Palearctic;2080033320;SWE;S3432;S4732;266346.1821
Palearctic;2080033320;SWE;S3432;S4734;266961.7764
Palearctic;2080033320;SWE;S3432;S4739;267481.2019
Palearctic;2080033320;SWE;S3432;S5333;284061.6792
Palearctic;2080033320;SWE;S3432;S5332;285394.4644
Palearctic;2080033320;SWE;S3432;S5336;285878.1688
Palearctic;2080033320;SWE;S3432;S3119;311647.6702
Palearctic;2080033320;SWE;S3432;S5515;355722.8521
Palearctic;2080033320;SWE;S3432;S5747;360408.1624
Palearctic;2080033320;SWE;S3432;S5795;368610.0462
Palearctic;2080033320;SWE;S3432;S5804;370554.8042
Palearctic;2080033320;SWE;S3432;S5848;380187.2887
Palearctic;2080033320;SWE;S4155;S4155;0
Palearctic;2080033320;SWE;S4155;S4732;79625.2662
Palearctic;2080033320;SWE;S4155;S4734;80240.86048
Palearctic;2080033320;SWE;S4155;S4739;80760.28602
Palearctic;2080033320;SWE;S4155;S5333;151793.0082
Palearctic;2080033320;SWE;S4155;S5332;153125.7934
Palearctic;2080033320;SWE;S4155;S5336;153609.4978
Palearctic;2080033320;SWE;S4155;S5515;169001.9362
Palearctic;2080033320;SWE;S4155;S3432;186720.9159
Palearctic;2080033320;SWE;S4155;S3294;207560.8516
Palearctic;2080033320;SWE;S4155;S3299;211102.5993
Palearctic;2080033320;SWE;S4155;S3340;211129.5415
Palearctic;2080033320;SWE;S4155;S4268;216293.176
Palearctic;2080033320;SWE;S4155;S5747;228139.4914
Palearctic;2080033320;SWE;S4155;S5795;236341.3751
Palearctic;2080033320;SWE;S4155;S5804;238286.1331
Palearctic;2080033320;SWE;S4155;S5848;247918.6176
Palearctic;2080033320;SWE;S4155;S3119;252788.3275
Palearctic;2080033320;SWE;S4268;S4268;0
Palearctic;2080033320;SWE;S4268;S3432;178565.972
Palearctic;2080033320;SWE;S4268;S3294;199405.9077
Palearctic;2080033320;SWE;S4268;S3299;202947.6553
Palearctic;2080033320;SWE;S4268;S3340;202974.5976
Palearctic;2080033320;SWE;S4268;S4155;216293.176
Palearctic;2080033320;SWE;S4268;S4732;295918.4422
Palearctic;2080033320;SWE;S4268;S4734;296534.0365
Palearctic;2080033320;SWE;S4268;S4739;297053.4621
Palearctic;2080033320;SWE;S4268;S5333;313633.9394
Palearctic;2080033320;SWE;S4268;S5332;314966.7246
Palearctic;2080033320;SWE;S4268;S5336;315450.429
Palearctic;2080033320;SWE;S4268;S3119;341219.9304
Palearctic;2080033320;SWE;S4268;S5515;385295.1123
Palearctic;2080033320;SWE;S4268;S5747;389980.4226
Palearctic;2080033320;SWE;S4268;S5795;398182.3063
Palearctic;2080033320;SWE;S4268;S5804;400127.0643
Palearctic;2080033320;SWE;S4268;S5848;409759.5488
Palearctic;2080033320;SWE;S4732;S4732;0
Palearctic;2080033320;SWE;S4732;S4734;615.5942844
Palearctic;2080033320;SWE;S4732;S4739;1135.01982
Palearctic;2080033320;SWE;S4732;S4155;79625.2662
Palearctic;2080033320;SWE;S4732;S5515;129956.1332
Palearctic;2080033320;SWE;S4732;S5333;231418.2744
Palearctic;2080033320;SWE;S4732;S5332;232751.0595
Palearctic;2080033320;SWE;S4732;S5336;233234.764
Palearctic;2080033320;SWE;S4732;S3432;266346.1821
Palearctic;2080033320;SWE;S4732;S3294;287186.1178
Palearctic;2080033320;SWE;S4732;S3299;290727.8655
Palearctic;2080033320;SWE;S4732;S3340;290754.8077
Palearctic;2080033320;SWE;S4732;S4268;295918.4422
Palearctic;2080033320;SWE;S4732;S5747;307764.7575
Palearctic;2080033320;SWE;S4732;S5795;315966.6413
Palearctic;2080033320;SWE;S4732;S5804;317911.3993
Palearctic;2080033320;SWE;S4732;S5848;327543.8838
Palearctic;2080033320;SWE;S4732;S3119;332413.5937
Palearctic;2080033320;SWE;S4734;S4734;0
Palearctic;2080033320;SWE;S4734;S4739;519.425536
Palearctic;2080033320;SWE;S4734;S4732;615.5942844
Palearctic;2080033320;SWE;S4734;S4155;80240.86048
Palearctic;2080033320;SWE;S4734;S5515;130571.7275
Palearctic;2080033320;SWE;S4734;S5333;232033.8687
Palearctic;2080033320;SWE;S4734;S5332;233366.6538
Palearctic;2080033320;SWE;S4734;S5336;233850.3582
Palearctic;2080033320;SWE;S4734;S3432;266961.7764
Palearctic;2080033320;SWE;S4734;S3294;287801.7121
Palearctic;2080033320;SWE;S4734;S3299;291343.4597
Palearctic;2080033320;SWE;S4734;S3340;291370.402
Palearctic;2080033320;SWE;S4734;S4268;296534.0365
Palearctic;2080033320;SWE;S4734;S5747;308380.3518
Palearctic;2080033320;SWE;S4734;S5795;316582.2356
Palearctic;2080033320;SWE;S4734;S5804;318526.9936
Palearctic;2080033320;SWE;S4734;S5848;328159.4781
Palearctic;2080033320;SWE;S4734;S3119;333029.188
Palearctic;2080033320;SWE;S4739;S4739;0
Palearctic;2080033320;SWE;S4739;S4734;519.425536
Palearctic;2080033320;SWE;S4739;S4732;1135.01982
Palearctic;2080033320;SWE;S4739;S4155;80760.28602
Palearctic;2080033320;SWE;S4739;S5515;131091.153
Palearctic;2080033320;SWE;S4739;S5333;232553.2942
Palearctic;2080033320;SWE;S4739;S5332;233886.0794
Palearctic;2080033320;SWE;S4739;S5336;234369.7838
Palearctic;2080033320;SWE;S4739;S3432;267481.2019
Palearctic;2080033320;SWE;S4739;S3294;288321.1376
Palearctic;2080033320;SWE;S4739;S3299;291862.8853
Palearctic;2080033320;SWE;S4739;S3340;291889.8275
Palearctic;2080033320;SWE;S4739;S4268;297053.4621
Palearctic;2080033320;SWE;S4739;S5747;308899.7774
Palearctic;2080033320;SWE;S4739;S5795;317101.6611
Palearctic;2080033320;SWE;S4739;S5804;319046.4191
Palearctic;2080033320;SWE;S4739;S5848;328678.9036
Palearctic;2080033320;SWE;S4739;S3119;333548.6135
Palearctic;2080033320;SWE;S5332;S5332;0
Palearctic;2080033320;SWE;S5332;S5336;483.7044014
Palearctic;2080033320;SWE;S5332;S5333;1332.785179
Palearctic;2080033320;SWE;S5332;S5747;86499.35232
Palearctic;2080033320;SWE;S5332;S5795;94701.23606
Palearctic;2080033320;SWE;S5332;S5804;96645.99408
Palearctic;2080033320;SWE;S5332;S5848;106278.4786
Palearctic;2080033320;SWE;S5332;S4155;153125.7934
Palearctic;2080033320;SWE;S5332;S4732;232751.0595
Palearctic;2080033320;SWE;S5332;S4734;233366.6538
Palearctic;2080033320;SWE;S5332;S4739;233886.0794
Palearctic;2080033320;SWE;S5332;S3432;285394.4644
Palearctic;2080033320;SWE;S5332;S3294;306234.4001
Palearctic;2080033320;SWE;S5332;S3299;309776.1478
Palearctic;2080033320;SWE;S5332;S3340;309803.0901
Palearctic;2080033320;SWE;S5332;S4268;314966.7246
Palearctic;2080033320;SWE;S5332;S5515;322127.7296
Palearctic;2080033320;SWE;S5332;S3119;351461.876
Palearctic;2080033320;SWE;S5333;S5333;0
Palearctic;2080033320;SWE;S5333;S5332;1332.785179
Palearctic;2080033320;SWE;S5333;S5336;1816.489581
Palearctic;2080033320;SWE;S5333;S5747;85166.56714
Palearctic;2080033320;SWE;S5333;S5795;93368.45089
Palearctic;2080033320;SWE;S5333;S5804;95313.2089
Palearctic;2080033320;SWE;S5333;S5848;104945.6934
Palearctic;2080033320;SWE;S5333;S4155;151793.0082
Palearctic;2080033320;SWE;S5333;S4732;231418.2744
Palearctic;2080033320;SWE;S5333;S4734;232033.8687
Palearctic;2080033320;SWE;S5333;S4739;232553.2942
Palearctic;2080033320;SWE;S5333;S3432;284061.6792
Palearctic;2080033320;SWE;S5333;S3294;304901.6149
Palearctic;2080033320;SWE;S5333;S3299;308443.3626
Palearctic;2080033320;SWE;S5333;S3340;308470.3049
Palearctic;2080033320;SWE;S5333;S4268;313633.9394
Palearctic;2080033320;SWE;S5333;S5515;320794.9444
Palearctic;2080033320;SWE;S5333;S3119;350129.0909
Palearctic;2080033320;SWE;S5336;S5336;0
Palearctic;2080033320;SWE;S5336;S5332;483.7044014
Palearctic;2080033320;SWE;S5336;S5333;1816.489581
Palearctic;2080033320;SWE;S5336;S5747;86983.05673
Palearctic;2080033320;SWE;S5336;S5795;95184.94047
Palearctic;2080033320;SWE;S5336;S5804;97129.69848
Palearctic;2080033320;SWE;S5336;S5848;106762.183
Palearctic;2080033320;SWE;S5336;S4155;153609.4978
Palearctic;2080033320;SWE;S5336;S4732;233234.764
Palearctic;2080033320;SWE;S5336;S4734;233850.3582
Palearctic;2080033320;SWE;S5336;S4739;234369.7838
Palearctic;2080033320;SWE;S5336;S3432;285878.1688
Palearctic;2080033320;SWE;S5336;S3294;306718.1045
Palearctic;2080033320;SWE;S5336;S3299;310259.8522
Palearctic;2080033320;SWE;S5336;S3340;310286.7945
Palearctic;2080033320;SWE;S5336;S4268;315450.429
Palearctic;2080033320;SWE;S5336;S5515;322611.434
Palearctic;2080033320;SWE;S5336;S3119;351945.5804
Palearctic;2080033320;SWE;S5515;S5515;0
Palearctic;2080033320;SWE;S5515;S4732;129956.1332
Palearctic;2080033320;SWE;S5515;S4734;130571.7275
Palearctic;2080033320;SWE;S5515;S4739;131091.153
Palearctic;2080033320;SWE;S5515;S4155;169001.9362
Palearctic;2080033320;SWE;S5515;S5333;320794.9444
Palearctic;2080033320;SWE;S5515;S5332;322127.7296
Palearctic;2080033320;SWE;S5515;S5336;322611.434
Palearctic;2080033320;SWE;S5515;S3432;355722.8521
Palearctic;2080033320;SWE;S5515;S3294;376562.7878
Palearctic;2080033320;SWE;S5515;S3299;380104.5355
Palearctic;2080033320;SWE;S5515;S3340;380131.4777
Palearctic;2080033320;SWE;S5515;S4268;385295.1123
Palearctic;2080033320;SWE;S5515;S5747;397141.4276
Palearctic;2080033320;SWE;S5515;S5795;405343.3113
Palearctic;2080033320;SWE;S5515;S5804;407288.0693
Palearctic;2080033320;SWE;S5515;S5848;416920.5538
Palearctic;2080033320;SWE;S5515;S3119;421790.2637
Palearctic;2080033320;SWE;S5747;S5747;0
Palearctic;2080033320;SWE;S5747;S5795;9926.799786
Palearctic;2080033320;SWE;S5747;S5804;11871.5578
Palearctic;2080033320;SWE;S5747;S5848;21504.04229
Palearctic;2080033320;SWE;S5747;S5333;85166.56714
Palearctic;2080033320;SWE;S5747;S5332;86499.35232
Palearctic;2080033320;SWE;S5747;S5336;86983.05673
Palearctic;2080033320;SWE;S5747;S4155;228139.4914
Palearctic;2080033320;SWE;S5747;S4732;307764.7575
Palearctic;2080033320;SWE;S5747;S4734;308380.3518
Palearctic;2080033320;SWE;S5747;S4739;308899.7774
Palearctic;2080033320;SWE;S5747;S3432;360408.1624
Palearctic;2080033320;SWE;S5747;S3294;381248.0981
Palearctic;2080033320;SWE;S5747;S3299;384789.8458
Palearctic;2080033320;SWE;S5747;S3340;384816.7881
Palearctic;2080033320;SWE;S5747;S4268;389980.4226
Palearctic;2080033320;SWE;S5747;S5515;397141.4276
Palearctic;2080033320;SWE;S5747;S3119;426475.574
Palearctic;2080033320;SWE;S5795;S5795;0
Palearctic;2080033320;SWE;S5795;S5804;1944.758018
Palearctic;2080033320;SWE;S5795;S5747;9926.799786
Palearctic;2080033320;SWE;S5795;S5848;11577.2425
Palearctic;2080033320;SWE;S5795;S5333;93368.45089
Palearctic;2080033320;SWE;S5795;S5332;94701.23606
Palearctic;2080033320;SWE;S5795;S5336;95184.94047
Palearctic;2080033320;SWE;S5795;S4155;236341.3751
Palearctic;2080033320;SWE;S5795;S4732;315966.6413
Palearctic;2080033320;SWE;S5795;S4734;316582.2356
Palearctic;2080033320;SWE;S5795;S4739;317101.6611
Palearctic;2080033320;SWE;S5795;S3432;368610.0462
Palearctic;2080033320;SWE;S5795;S3294;389449.9819
Palearctic;2080033320;SWE;S5795;S3299;392991.7295
Palearctic;2080033320;SWE;S5795;S3340;393018.6718
Palearctic;2080033320;SWE;S5795;S4268;398182.3063
Palearctic;2080033320;SWE;S5795;S5515;405343.3113
Palearctic;2080033320;SWE;S5795;S3119;434677.4578
Palearctic;2080033320;SWE;S5804;S5804;0
Palearctic;2080033320;SWE;S5804;S5795;1944.758018
Palearctic;2080033320;SWE;S5804;S5848;9632.484484
Palearctic;2080033320;SWE;S5804;S5747;11871.5578
Palearctic;2080033320;SWE;S5804;S5333;95313.2089
Palearctic;2080033320;SWE;S5804;S5332;96645.99408
Palearctic;2080033320;SWE;S5804;S5336;97129.69848
Palearctic;2080033320;SWE;S5804;S4155;238286.1331
Palearctic;2080033320;SWE;S5804;S4732;317911.3993
Palearctic;2080033320;SWE;S5804;S4734;318526.9936
Palearctic;2080033320;SWE;S5804;S4739;319046.4191
Palearctic;2080033320;SWE;S5804;S3432;370554.8042
Palearctic;2080033320;SWE;S5804;S3294;391394.7399
Palearctic;2080033320;SWE;S5804;S3299;394936.4876
Palearctic;2080033320;SWE;S5804;S3340;394963.4298
Palearctic;2080033320;SWE;S5804;S4268;400127.0643
Palearctic;2080033320;SWE;S5804;S5515;407288.0693
Palearctic;2080033320;SWE;S5804;S3119;436622.2158
Palearctic;2080033320;SWE;S5848;S5848;0
Palearctic;2080033320;SWE;S5848;S5804;9632.484484
Palearctic;2080033320;SWE;S5848;S5795;11577.2425
Palearctic;2080033320;SWE;S5848;S5747;21504.04229
Palearctic;2080033320;SWE;S5848;S5333;104945.6934
Palearctic;2080033320;SWE;S5848;S5332;106278.4786
Palearctic;2080033320;SWE;S5848;S5336;106762.183
Palearctic;2080033320;SWE;S5848;S4155;247918.6176
Palearctic;2080033320;SWE;S5848;S4732;327543.8838
Palearctic;2080033320;SWE;S5848;S4734;328159.4781
Palearctic;2080033320;SWE;S5848;S4739;328678.9036
Palearctic;2080033320;SWE;S5848;S3432;380187.2887
Palearctic;2080033320;SWE;S5848;S3294;401027.2244
Palearctic;2080033320;SWE;S5848;S3299;404568.972
Palearctic;2080033320;SWE;S5848;S3340;404595.9143
Palearctic;2080033320;SWE;S5848;S4268;409759.5488
Palearctic;2080033320;SWE;S5848;S5515;416920.5538
Palearctic;2080033320;SWE;S5848;S3119;446254.7003
Palearctic;2080053790;GBR;S690;S690;0
Palearctic;2080053790;GBR;S690;S663;503.746825
Palearctic;2080053790;GBR;S690;S1034;8093.293154
Palearctic;2080053790;GBR;S690;S1087;10235.51019
Palearctic;2080053790;GBR;S690;S1199;11990.23782
Palearctic;2080053790;GBR;S690;S1275;14619.30616
Palearctic;2080053790;GBR;S690;S1236;30701.77344
Palearctic;2080053790;GBR;S690;S2447;55295.04155
Palearctic;2080053790;GBR;S690;S2462;57397.13535
Palearctic;2080053790;GBR;S690;S2483;64193.98656
Palearctic;2080053790;GBR;S690;S2494;66004.31733
Palearctic;2080053790;GBR;S690;S2751;73341.98241
Palearctic;2080053790;GBR;S690;S2806;75354.52567
Palearctic;2080053790;GBR;S690;S2928;82120.17241
Palearctic;2080053790;GBR;S690;S2992;84228.63761
Palearctic;2080053790;GBR;S690;S3058;86455.48026
Palearctic;2080053790;GBR;S690;S3042;87185.56274
Palearctic;2080053790;GBR;S690;S3189;93187.58943
Palearctic;2080053790;GBR;S690;S11286;97898.40919
Palearctic;2080053790;GBR;S690;S3209;106465.9818
Palearctic;2080053790;GBR;S690;S479;111788.2886
Palearctic;2080053790;GBR;S690;S3383;112509.1775
Palearctic;2080053790;GBR;S690;S3473;117002.8423
Palearctic;2080053790;GBR;S690;S3680;139156.9448
Palearctic;2080053790;GBR;S690;S6137;186147.7159
Palearctic;2080053790;GBR;S690;S6354;189412.4721
Palearctic;2080053790;GBR;S690;S5707;201202.4229
Palearctic;2080053790;GBR;S6137;S6137;0
Palearctic;2080053790;GBR;S6137;S6354;3264.756229
Palearctic;2080053790;GBR;S6137;S3680;46990.77108
Palearctic;2080053790;GBR;S6137;S3473;69144.87356
Palearctic;2080053790;GBR;S6137;S3383;73638.53837
Palearctic;2080053790;GBR;S6137;S5707;75497.80359
Palearctic;2080053790;GBR;S6137;S3209;79681.73407
Palearctic;2080053790;GBR;S6137;S3189;92960.12647
Palearctic;2080053790;GBR;S6137;S3058;99692.23564
Palearctic;2080053790;GBR;S6137;S3042;101313.4032
Palearctic;2080053790;GBR;S6137;S2992;101919.0783
Palearctic;2080053790;GBR;S6137;S2806;110834.6008
Palearctic;2080053790;GBR;S6137;S2751;112805.7335
Palearctic;2080053790;GBR;S6137;S2928;117600.2476
Palearctic;2080053790;GBR;S6137;S2494;120143.3986
Palearctic;2080053790;GBR;S6137;S2483;121953.7293
Palearctic;2080053790;GBR;S6137;S2462;128750.5806
Palearctic;2080053790;GBR;S6137;S2447;130852.6744
Palearctic;2080053790;GBR;S6137;S1275;171528.4097
Palearctic;2080053790;GBR;S6137;S1199;174157.4781
Palearctic;2080053790;GBR;S6137;S1087;176895.1317
Palearctic;2080053790;GBR;S6137;S1034;178054.4227
Palearctic;2080053790;GBR;S6137;S1236;182351.4806
Palearctic;2080053790;GBR;S6137;S690;186147.7159
Palearctic;2080053790;GBR;S6137;S663;186651.4627
Palearctic;2080053790;GBR;S6137;S11286;284046.1251
Palearctic;2080053790;GBR;S6137;S479;297936.0045
Palearctic;2080053790;GBR;S6354;S6354;0
Palearctic;2080053790;GBR;S6354;S6137;3264.756229
Palearctic;2080053790;GBR;S6354;S3680;50255.52731
Palearctic;2080053790;GBR;S6354;S3473;72409.62979
Palearctic;2080053790;GBR;S6354;S3383;76903.2946
Palearctic;2080053790;GBR;S6354;S5707;78762.55982
Palearctic;2080053790;GBR;S6354;S3209;82946.4903
Palearctic;2080053790;GBR;S6354;S3189;96224.8827
Palearctic;2080053790;GBR;S6354;S3058;102956.9919
Palearctic;2080053790;GBR;S6354;S3042;104578.1594
Palearctic;2080053790;GBR;S6354;S2992;105183.8345
Palearctic;2080053790;GBR;S6354;S2806;114099.357
Palearctic;2080053790;GBR;S6354;S2751;116070.4897
Palearctic;2080053790;GBR;S6354;S2928;120865.0038
Palearctic;2080053790;GBR;S6354;S2494;123408.1548
Palearctic;2080053790;GBR;S6354;S2483;125218.4856
Palearctic;2080053790;GBR;S6354;S2462;132015.3368
Palearctic;2080053790;GBR;S6354;S2447;134117.4306
Palearctic;2080053790;GBR;S6354;S1275;174793.166
Palearctic;2080053790;GBR;S6354;S1199;177422.2343
Palearctic;2080053790;GBR;S6354;S1087;180159.8879
Palearctic;2080053790;GBR;S6354;S1034;181319.179
Palearctic;2080053790;GBR;S6354;S1236;185616.2368
Palearctic;2080053790;GBR;S6354;S690;189412.4721
Palearctic;2080053790;GBR;S6354;S663;189916.219
Palearctic;2080053790;GBR;S6354;S11286;287310.8813
Palearctic;2080053790;GBR;S6354;S479;301200.7607
Palearctic;2080053790;GBR;S1034;S1034;0
Palearctic;2080053790;GBR;S1034;S1087;2142.217033
Palearctic;2080053790;GBR;S1034;S1199;3896.944662
Palearctic;2080053790;GBR;S1034;S1275;6526.013008
Palearctic;2080053790;GBR;S1034;S690;8093.293154
Palearctic;2080053790;GBR;S1034;S663;8597.039979
Palearctic;2080053790;GBR;S1034;S1236;22608.48028
Palearctic;2080053790;GBR;S1034;S2447;47201.74839
Palearctic;2080053790;GBR;S1034;S2462;49303.84219
Palearctic;2080053790;GBR;S1034;S2483;56100.6934
Palearctic;2080053790;GBR;S1034;S2494;57911.02417
Palearctic;2080053790;GBR;S1034;S2751;65248.68926
Palearctic;2080053790;GBR;S1034;S2806;67261.23252
Palearctic;2080053790;GBR;S1034;S2928;74026.87926
Palearctic;2080053790;GBR;S1034;S2992;76135.34446
Palearctic;2080053790;GBR;S1034;S3058;78362.18711
Palearctic;2080053790;GBR;S1034;S3042;79092.26958
Palearctic;2080053790;GBR;S1034;S3189;85094.29628
Palearctic;2080053790;GBR;S1034;S3209;98372.68867
Palearctic;2080053790;GBR;S1034;S3383;104415.8844
Palearctic;2080053790;GBR;S1034;S11286;105991.7023
Palearctic;2080053790;GBR;S1034;S3473;108909.5492
Palearctic;2080053790;GBR;S1034;S479;119881.5817
Palearctic;2080053790;GBR;S1034;S3680;131063.6517
Palearctic;2080053790;GBR;S1034;S6137;178054.4227
Palearctic;2080053790;GBR;S1034;S6354;181319.179
Palearctic;2080053790;GBR;S1034;S5707;193109.1297
Palearctic;2080053790;GBR;S1087;S1087;0
Palearctic;2080053790;GBR;S1087;S1034;2142.217033
Palearctic;2080053790;GBR;S1087;S1199;2737.653605
Palearctic;2080053790;GBR;S1087;S1275;5366.721951
Palearctic;2080053790;GBR;S1087;S690;10235.51019
Palearctic;2080053790;GBR;S1087;S663;10739.25701
Palearctic;2080053790;GBR;S1087;S1236;21449.18923
Palearctic;2080053790;GBR;S1087;S2447;46042.45734
Palearctic;2080053790;GBR;S1087;S2462;48144.55113
Palearctic;2080053790;GBR;S1087;S2483;54941.40234
Palearctic;2080053790;GBR;S1087;S2494;56751.73311
Palearctic;2080053790;GBR;S1087;S2751;64089.3982
Palearctic;2080053790;GBR;S1087;S2806;66101.94146
Palearctic;2080053790;GBR;S1087;S2928;72867.5882
Palearctic;2080053790;GBR;S1087;S2992;74976.0534
Palearctic;2080053790;GBR;S1087;S3058;77202.89605
Palearctic;2080053790;GBR;S1087;S3042;77932.97853
Palearctic;2080053790;GBR;S1087;S3189;83935.00522
Palearctic;2080053790;GBR;S1087;S3209;97213.39761
Palearctic;2080053790;GBR;S1087;S3383;103256.5933
Palearctic;2080053790;GBR;S1087;S3473;107750.2581
Palearctic;2080053790;GBR;S1087;S11286;108133.9194
Palearctic;2080053790;GBR;S1087;S479;122023.7988
Palearctic;2080053790;GBR;S1087;S3680;129904.3606
Palearctic;2080053790;GBR;S1087;S6137;176895.1317
Palearctic;2080053790;GBR;S1087;S6354;180159.8879
Palearctic;2080053790;GBR;S1087;S5707;191949.8387
Palearctic;2080053790;GBR;S1199;S1199;0
Palearctic;2080053790;GBR;S1199;S1275;2629.068346
Palearctic;2080053790;GBR;S1199;S1087;2737.653605
Palearctic;2080053790;GBR;S1199;S1034;3896.944662
Palearctic;2080053790;GBR;S1199;S690;11990.23782
Palearctic;2080053790;GBR;S1199;S663;12493.98464
Palearctic;2080053790;GBR;S1199;S1236;18711.53562
Palearctic;2080053790;GBR;S1199;S2447;43304.80373
Palearctic;2080053790;GBR;S1199;S2462;45406.89753
Palearctic;2080053790;GBR;S1199;S2483;52203.74874
Palearctic;2080053790;GBR;S1199;S2494;54014.07951
Palearctic;2080053790;GBR;S1199;S2751;61351.74459
Palearctic;2080053790;GBR;S1199;S2806;63364.28785
Palearctic;2080053790;GBR;S1199;S2928;70129.9346
Palearctic;2080053790;GBR;S1199;S2992;72238.39979
Palearctic;2080053790;GBR;S1199;S3058;74465.24245
Palearctic;2080053790;GBR;S1199;S3042;75195.32492
Palearctic;2080053790;GBR;S1199;S3189;81197.35162
Palearctic;2080053790;GBR;S1199;S3209;94475.74401
Palearctic;2080053790;GBR;S1199;S3383;100518.9397
Palearctic;2080053790;GBR;S1199;S3473;105012.6045
Palearctic;2080053790;GBR;S1199;S11286;109888.647
Palearctic;2080053790;GBR;S1199;S479;123778.5264
Palearctic;2080053790;GBR;S1199;S3680;127166.707
Palearctic;2080053790;GBR;S1199;S6137;174157.4781
Palearctic;2080053790;GBR;S1199;S6354;177422.2343
Palearctic;2080053790;GBR;S1199;S5707;189212.185
Palearctic;2080053790;GBR;S1236;S1236;0
Palearctic;2080053790;GBR;S1236;S1275;16082.46728
Palearctic;2080053790;GBR;S1236;S1199;18711.53562
Palearctic;2080053790;GBR;S1236;S1087;21449.18923
Palearctic;2080053790;GBR;S1236;S1034;22608.48028
Palearctic;2080053790;GBR;S1236;S690;30701.77344
Palearctic;2080053790;GBR;S1236;S663;31205.52026
Palearctic;2080053790;GBR;S1236;S2447;51498.80626
Palearctic;2080053790;GBR;S1236;S2462;53600.90006
Palearctic;2080053790;GBR;S1236;S2483;60397.75127
Palearctic;2080053790;GBR;S1236;S2494;62208.08204
Palearctic;2080053790;GBR;S1236;S2751;69545.74712
Palearctic;2080053790;GBR;S1236;S2806;71558.29038
Palearctic;2080053790;GBR;S1236;S2928;78323.93713
Palearctic;2080053790;GBR;S1236;S2992;80432.40232
Palearctic;2080053790;GBR;S1236;S3058;82659.24498
Palearctic;2080053790;GBR;S1236;S3042;83389.32745
Palearctic;2080053790;GBR;S1236;S3189;89391.35415
Palearctic;2080053790;GBR;S1236;S3209;102669.7465
Palearctic;2080053790;GBR;S1236;S3383;108712.9422
Palearctic;2080053790;GBR;S1236;S3473;113206.6071
Palearctic;2080053790;GBR;S1236;S11286;128600.1826
Palearctic;2080053790;GBR;S1236;S3680;135360.7095
Palearctic;2080053790;GBR;S1236;S479;142490.062
Palearctic;2080053790;GBR;S1236;S6137;182351.4806
Palearctic;2080053790;GBR;S1236;S6354;185616.2368
Palearctic;2080053790;GBR;S1236;S5707;197406.1876
Palearctic;2080053790;GBR;S1275;S1275;0
Palearctic;2080053790;GBR;S1275;S1199;2629.068346
Palearctic;2080053790;GBR;S1275;S1087;5366.721951
Palearctic;2080053790;GBR;S1275;S1034;6526.013008
Palearctic;2080053790;GBR;S1275;S690;14619.30616
Palearctic;2080053790;GBR;S1275;S663;15123.05299
Palearctic;2080053790;GBR;S1275;S1236;16082.46728
Palearctic;2080053790;GBR;S1275;S2447;40675.73538
Palearctic;2080053790;GBR;S1275;S2462;42777.82918
Palearctic;2080053790;GBR;S1275;S2483;49574.68039
Palearctic;2080053790;GBR;S1275;S2494;51385.01116
Palearctic;2080053790;GBR;S1275;S2751;58722.67625
Palearctic;2080053790;GBR;S1275;S2806;60735.21951
Palearctic;2080053790;GBR;S1275;S2928;67500.86625
Palearctic;2080053790;GBR;S1275;S2992;69609.33145
Palearctic;2080053790;GBR;S1275;S3058;71836.1741
Palearctic;2080053790;GBR;S1275;S3042;72566.25658
Palearctic;2080053790;GBR;S1275;S3189;78568.28327
Palearctic;2080053790;GBR;S1275;S3209;91846.67566
Palearctic;2080053790;GBR;S1275;S3383;97889.87137
Palearctic;2080053790;GBR;S1275;S3473;102383.5362
Palearctic;2080053790;GBR;S1275;S11286;112517.7154
Palearctic;2080053790;GBR;S1275;S3680;124537.6387
Palearctic;2080053790;GBR;S1275;S479;126407.5947
Palearctic;2080053790;GBR;S1275;S6137;171528.4097
Palearctic;2080053790;GBR;S1275;S6354;174793.166
Palearctic;2080053790;GBR;S1275;S5707;186583.1167
Palearctic;2080053790;GBR;S2447;S2447;0
Palearctic;2080053790;GBR;S2447;S2462;2102.093798
Palearctic;2080053790;GBR;S2447;S2483;8898.945009
Palearctic;2080053790;GBR;S2447;S2494;10709.27578
Palearctic;2080053790;GBR;S2447;S2751;18046.94086
Palearctic;2080053790;GBR;S2447;S2806;20059.48412
Palearctic;2080053790;GBR;S2447;S2928;26825.13087
Palearctic;2080053790;GBR;S2447;S2992;28933.59606
Palearctic;2080053790;GBR;S2447;S3058;31160.43872
Palearctic;2080053790;GBR;S2447;S3042;31890.52119
Palearctic;2080053790;GBR;S2447;S3189;37892.54789
Palearctic;2080053790;GBR;S2447;S1275;40675.73538
Palearctic;2080053790;GBR;S2447;S1199;43304.80373
Palearctic;2080053790;GBR;S2447;S1087;46042.45734
Palearctic;2080053790;GBR;S2447;S1034;47201.74839
